Date,Cluster_0,Cluster_1,Cluster_2,Cluster_3
2023-05-14,5.590425806451613,5.063706349206349,4.75075625,3.318666666666667
2023-05-15,5.887045161290322,4.668142857142858,4.93189375,11.69857142857143
2023-05-16,6.012393548387096,4.390157142857142,4.8454,11.993309523809524
2023-05-17,6.113303225806451,4.4534761904761915,4.202800000000001,10.342785714285714
2023-05-18,5.510612903225806,4.788430158730159,4.52718125,3.631357142857143
2023-05-19,5.43354193548387,4.420411111111112,4.03165625,10.167952380952382
2023-05-20,5.4675419354838715,4.596753968253968,4.347199999999999,5.395666666666667
2023-05-21,5.395961290322581,5.08903492063492,4.1585,3.8291190476190473
2023-05-22,6.139664516129033,4.422287301587301,3.9424125000000005,10.46892857142857
2023-05-23,5.582367741935484,4.420066666666666,3.9520625000000003,10.726880952380952
2023-05-24,5.978258064516128,4.503246031746031,3.9996437499999997,9.197238095238095
2023-05-25,5.674387096774193,4.288879365079365,3.6623999999999994,12.980761904761906
2023-05-26,5.621858064516129,4.509515873015872,3.4335999999999998,9.744261904761904
2023-05-27,5.635090322580646,4.756252380952382,3.550125,6.150833333333334
2023-05-28,5.30298064516129,4.887133333333332,3.1351875,3.279642857142857
2023-05-29,5.583077419354838,4.999068253968255,3.424875,5.913523809523809
2023-05-30,5.6050387096774195,4.486377777777779,3.5345625,10.474761904761905
2023-05-31,5.8671483870967736,4.5205142857142855,3.64568125,10.324571428571428
2023-06-01,5.899929032258064,4.402984126984127,3.479775,9.776523809523807
2023-06-02,5.476677419354839,4.463987301587301,3.14471875,11.407428571428571
2023-06-03,5.564458064516129,4.794825396825397,3.5266125,6.522404761904762
2023-06-04,5.401922580645161,5.329895238095238,3.61293125,3.8471666666666673
2023-06-05,5.627122580645162,4.670958730158731,3.3489750000000003,8.430857142857143
2023-06-06,5.918793548387097,4.406131746031747,3.3761250000000005,8.836214285714286
2023-06-07,6.4680709677419355,4.48245238095238,3.399875,8.918404761904762
2023-06-08,5.833341935483871,4.440077777777778,3.4080375,12.312785714285713
2023-06-09,5.493161290322581,4.587777777777778,3.7241625,10.000333333333334
2023-06-10,5.620541935483872,4.9822492063492065,3.917875,6.658833333333335
2023-06-11,5.642432258064516,5.325530158730159,3.4491812499999996,3.584761904761904
2023-06-12,5.811154838709678,4.54344761904762,3.2468937499999995,7.938142857142857
2023-06-13,5.736567741935483,4.549450793650793,3.1986312499999996,10.298714285714285
2023-06-14,5.857787096774193,4.500244444444444,3.22918125,11.656214285714285
2023-06-15,5.629,4.457055555555555,3.3293500000000003,9.601285714285714
2023-06-16,5.486083870967741,4.415104761904761,3.3227562500000003,9.874380952380951
2023-06-17,5.605309677419355,4.849242857142857,3.06505625,7.145380952380951
2023-06-18,5.461819354838711,5.203712698412699,3.4335125000000004,5.9232619047619055
2023-06-19,5.9352451612903225,4.689480952380952,3.2332499999999995,11.40252380952381
2023-06-20,5.852858064516129,4.526861904761905,3.3714874999999997,12.853142857142856
2023-06-21,5.860529032258064,4.732158730158731,3.6685437500000004,12.30152380952381
2023-06-22,5.939574193548387,4.665226984126984,4.1127875000000005,14.930095238095237
2023-06-23,5.536387096774193,4.329863492063493,3.30049375,9.473785714285716
2023-06-24,5.292329032258065,4.825442857142858,3.1368625000000003,6.1290000000000004
2023-06-25,5.504754838709677,5.02203492063492,3.0682187499999998,6.645142857142857
2023-06-26,5.816109677419355,4.759733333333333,3.21090625,10.25797619047619
2023-06-27,5.445632258064516,4.567780952380953,3.2941249999999997,12.920285714285715
2023-06-28,5.75483870967742,4.52995873015873,3.2346125,10.491499999999998
2023-06-29,5.682496774193549,4.395700000000001,3.03643125,11.210404761904762
2023-06-30,5.634316129032258,4.5331,4.320075,11.648119047619048
2023-07-01,5.431412903225806,4.837798412698413,3.8320562499999995,7.004619047619048
2023-07-02,5.298038709677419,4.996296825396825,3.4963749999999996,6.668285714285714
2023-07-03,5.306070967741935,4.538738095238095,3.226525,10.295785714285715
2023-07-04,5.046967741935483,4.431160317460317,2.9382687499999998,13.118166666666669
2023-07-05,5.449548387096773,4.526726984126984,3.4143249999999994,10.666714285714287
2023-07-06,5.191212903225806,4.4004079365079365,2.86788125,9.433166666666667
2023-07-07,5.171864516129031,4.428717460317461,3.31961875,9.913309523809525
2023-07-08,5.171425806451612,4.7896857142857145,3.35991875,6.396357142857143
2023-07-09,4.943612903225806,5.16057619047619,3.4561187500000004,4.421738095238095
2023-07-10,5.269987096774194,4.940393650793651,3.3956562499999996,8.479809523809525
2023-07-11,5.3866387096774195,5.201450793650793,3.8459937500000003,8.528904761904762
2023-07-12,5.226116129032258,4.911252380952381,3.771475,7.196880952380953
2023-07-13,5.33101935483871,4.636696825396825,3.43373125,8.01457142857143
2023-07-14,5.326941935483872,4.456198412698412,3.186,5.947714285714286
2023-07-15,4.954909677419355,4.786312698412698,3.3312125000000004,4.8694999999999995
2023-07-16,4.6575354838709675,5.103053968253969,3.31475625,5.117642857142856
2023-07-17,5.03001935483871,4.807222222222221,3.2278,4.429785714285715
2023-07-18,5.190735483870968,4.7428984126984135,3.2465312499999994,5.363238095238095
2023-07-19,5.170606451612904,4.960006349206349,3.3065687499999994,9.987952380952382
2023-07-20,5.106141935483871,5.007460317460318,3.0967812500000003,6.325738095238096
2023-07-21,4.867348387096774,4.786939682539683,3.359075,7.033952380952379
2023-07-22,4.640206451612903,4.799271428571429,3.17550625,5.07102380952381
2023-07-23,4.5249354838709674,5.051107936507937,3.0774,3.161714285714286
2023-07-24,4.633464516129032,4.823344444444444,3.7754125000000003,5.051690476190476
2023-07-25,4.7576838709677425,4.814060317460317,3.6560625,10.79854761904762
2023-07-26,4.439658064516129,4.589865079365079,3.3361875000000003,6.3601190476190474
2023-07-27,4.2301548387096775,4.44544126984127,2.9740437500000003,6.525261904761906
2023-07-28,4.18714193548387,4.460958730158731,3.202725,4.567404761904761
2023-07-29,4.212722580645162,4.909104761904762,4.03603125,5.826428571428572
2023-07-30,3.8313290322580644,4.781653968253968,3.4502,1.8498571428571426
2023-07-31,4.049896774193548,4.519830158730159,3.06805625,4.737071428571428
2023-08-01,4.071754838709678,5.009447619047619,3.7081562499999996,2.6014761904761903
2023-08-02,4.103483870967742,4.438544444444444,3.4869250000000003,6.113214285714285
2023-08-03,4.054303225806452,3.974669841269842,3.36453125,6.820119047619047
2023-08-04,4.339464516129032,4.130361904761904,3.7479875,5.5376666666666665
2023-08-05,4.339206451612903,4.3407936507936515,3.6072,3.7506190476190473
2023-08-06,4.3182,4.766765079365079,4.2033125,2.0502142857142855
2023-08-07,4.639864516129033,4.280007936507936,3.803125,8.398261904761906
2023-08-08,4.69681935483871,4.339903174603175,3.3579062500000005,6.998714285714285
2023-08-09,4.72078064516129,4.305693650793652,3.3488374999999997,6.96995238095238
2023-08-10,4.547761290322581,4.206392063492062,3.5012999999999996,8.384452380952382
2023-08-11,4.589116129032258,4.373615873015873,3.3137437500000004,8.482642857142858
2023-08-12,4.686748387096775,4.714306349206349,3.6648687499999992,5.574190476190477
2023-08-13,5.106993548387097,5.3783761904761915,3.5950500000000005,2.4955714285714286
2023-08-14,5.1135935483870965,4.992415873015873,3.93461875,6.300571428571429
2023-08-15,5.409503225806452,4.843574603174604,3.5788312500000004,6.046428571428572
2023-08-16,5.487135483870967,4.958866666666666,3.6179250000000005,5.769714285714286
2023-08-17,5.36874193548387,4.902171428571429,3.7514875000000005,9.460428571428572
2023-08-18,5.313567741935484,4.922860317460318,3.5630250000000006,5.047666666666667
2023-08-19,5.741348387096774,5.332293650793651,3.7624812500000004,5.121047619047618
2023-08-20,5.879393548387096,5.754880952380952,4.04959375,5.533642857142856
2023-08-21,5.953174193548387,5.438669841269841,4.053,10.727166666666667
2023-08-22,5.770587096774195,5.5945301587301595,3.90006875,10.864071428571426
2023-08-23,6.197625806451613,5.762099999999999,4.224231250000001,8.864738095238096
2023-08-24,6.293238709677419,5.713241269841269,4.25105,10.120190476190478
2023-08-25,5.487890322580646,5.44121746031746,4.4279375000000005,8.875904761904762
2023-08-26,5.7982387096774195,5.5099269841269845,5.4675562499999995,9.266976190476191
2023-08-27,5.796174193548388,5.547576190476191,5.3512562500000005,2.558047619047619
2023-08-28,6.029670967741934,4.89975873015873,5.521593750000001,6.12747619047619
2023-08-29,6.051645161290322,4.646166666666667,4.829106250000001,8.010166666666667
2023-08-30,5.9312516129032264,4.573931746031747,4.17015625,7.269500000000001
2023-08-31,5.902638709677418,4.579207936507936,4.4171625,8.560309523809522
2023-09-01,5.799096774193549,4.378461904761905,3.9596875,8.321738095238096
2023-09-02,5.523645161290323,5.119260317460318,3.9282250000000003,7.034
2023-09-03,5.361238709677419,5.382503174603175,3.8495312499999996,3.11497619047619
2023-09-04,5.833993548387097,4.810544444444444,3.83635625,9.038452380952382
2023-09-05,5.723496774193548,4.663955555555556,3.8133000000000004,11.533428571428571
2023-09-06,6.049961290322581,4.716292063492063,4.061862499999999,14.444690476190477
2023-09-07,5.728193548387097,4.649484126984127,3.8187687500000003,11.848547619047618
2023-09-08,5.719922580645161,4.943168253968254,3.9357625,9.69442857142857
2023-09-09,6.063380645161289,5.205988888888889,3.87590625,7.453976190476189
2023-09-10,5.540651612903226,5.464331746031747,4.0551,4.414309523809523
2023-09-11,5.93743870967742,4.975907936507936,4.1491999999999996,8.909190476190478
2023-09-12,5.70661935483871,4.838412698412698,4.297175,11.945285714285713
2023-09-13,6.35621935483871,4.9530714285714295,5.73325625,14.613047619047615
2023-09-14,5.9428322580645165,4.699449206349206,4.167725,10.44416666666667
2023-09-15,5.523619354838709,4.609693650793651,4.3229,7.677523809523809
2023-09-16,5.5721612903225815,5.239447619047619,4.475287499999999,4.696547619047618
2023-09-17,4.858258064516129,5.0689761904761905,3.9684625000000002,6.363880952380953
2023-09-18,6.102812903225806,5.711747619047618,6.55720625,4.318309523809525
2023-09-19,5.810625806451612,4.739746031746032,4.4056625,11.968785714285715
2023-09-20,6.17321935483871,4.813679365079365,4.3902625,13.047523809523812
2023-09-21,5.966929032258065,4.856322222222222,4.691118749999999,13.865595238095239
2023-09-22,5.668832258064516,4.686280952380953,4.53680625,8.665642857142856
2023-09-23,5.793206451612902,5.225874603174604,4.97905625,4.494
2023-09-24,5.852670967741935,5.697096825396826,4.8443,4.22054761904762
2023-09-25,5.717690322580646,4.807731746031746,4.5594375,12.414833333333334
2023-09-26,5.789412903225806,4.754020634920634,4.43225625,9.310190476190478
2023-09-27,5.8791677419354835,4.754593650793651,4.5510625000000005,9.509809523809523
2023-09-28,5.597535483870968,4.745549206349207,4.36275,15.620666666666667
2023-09-29,5.5186967741935495,4.807396825396825,4.6635125,9.962523809523809
2023-09-30,5.899858064516128,5.105469841269842,4.75390625,6.102047619047619
2023-10-01,5.654006451612904,5.641615873015873,4.8388687500000005,3.444238095238094
2023-10-02,5.9438387096774195,4.911712698412698,4.60930625,12.256261904761905
2023-10-03,5.582141935483871,4.700082539682539,4.929425,11.264261904761904
2023-10-04,6.165580645161291,4.782584126984127,4.923075,8.942309523809524
2023-10-05,6.390587096774194,4.754073015873016,4.823612499999999,13.302
2023-10-06,6.191019354838709,4.757474603174603,4.90753125,11.735666666666667
2023-10-07,6.203645161290323,5.082631746031746,5.06870625,6.267571428571428
2023-10-08,5.915677419354839,5.707412698412699,5.1595125,4.817595238095238
2023-10-09,6.010348387096775,4.857169841269841,5.01253125,14.245690476190475
2023-10-10,5.776006451612903,4.819057142857143,4.8594875,13.798023809523809
2023-10-11,6.145845161290323,4.841861904761905,4.85935625,10.09635714285714
2023-10-12,6.198812903225806,4.669144444444445,5.00465,13.238238095238094
2023-10-13,6.063980645161291,4.691009523809524,5.2095625,11.43938095238095
2023-10-14,5.891354838709677,5.191768253968254,5.779925,5.3029761904761905
2023-10-15,6.168748387096775,5.685144444444445,5.46334375,3.61352380952381
2023-10-16,5.690812903225806,4.927063492063493,5.322374999999999,10.337095238095237
2023-10-17,5.555522580645161,4.777582539682539,5.52085625,11.072619047619048
2023-10-18,5.746522580645161,4.82768888888889,6.003156249999999,12.98445238095238
2023-10-19,5.6825161290322574,4.75623492063492,6.253231250000001,11.243595238095239
2023-10-20,5.506668477419355,4.910355555555555,6.5584187499999995,8.59895238095238
2023-10-21,5.305874619354839,5.148525396825397,5.96455625,7.621809523809524
2023-10-22,5.403129954838709,5.544096825396825,5.442925,3.671904761904761
2023-10-23,5.870519496774194,4.854211111111112,6.2005437500000005,9.002880952380952
2023-10-24,5.931110780645161,5.058219047619048,7.58953125,10.984666666666666
2023-10-25,6.08292509032258,4.896149206349206,7.69679375,12.57647619047619
2023-10-26,6.425949974193549,4.850998412698413,7.5725375,13.691595238095235
2023-10-27,5.834542748387098,4.856493650793651,7.025868749999999,8.884166666666667
2023-10-28,5.9244770129032265,5.364225396825397,6.442324999999999,4.683119047619048
2023-10-29,6.492754451612903,5.927034920634921,7.311056249999998,3.4623333333333335
2023-10-30,6.78226615483871,5.079277777777778,7.997993750000001,13.991309523809523
2023-10-31,6.108027425806451,4.844111111111111,7.83911875,12.543952380952382
2023-11-01,6.40899415483871,4.87811746031746,7.46308125,13.44557142857143
2023-11-02,6.878717032258064,4.953377777777777,8.954818750000001,14.299619047619046
2023-11-03,6.318500064516129,4.971787301587301,7.574925,12.30792857142857
2023-11-04,6.6451629419354825,5.667190476190477,9.382875,6.786785714285715
2023-11-05,6.435495,6.068957142857142,9.386675,6.040857142857143
2023-11-06,6.404477638709676,5.132734920634921,8.00829375,12.152285714285714
2023-11-07,6.341432109677419,4.901038095238095,7.5775999999999994,13.109714285714286
2023-11-08,6.669378961290324,4.878453968253969,7.004343749999999,17.07107142857143
2023-11-09,6.685693748387096,5.008507936507936,8.10205625,14.168285714285714
2023-11-10,6.402390425806451,4.927544444444445,8.024424999999999,12.265380952380951
2023-11-11,6.571062122580646,5.375968253968254,8.60633125,8.492142857142857
2023-11-12,7.020372032258064,6.044646031746033,10.08891875,4.3231190476190475
2023-11-13,7.17430146451613,4.990142857142857,9.084412500000001,17.580142857142857
2023-11-14,6.598764264516128,4.991768253968254,8.910787500000001,12.240761904761904
2023-11-15,6.536509677419355,4.878346031746032,7.831893750000001,13.111214285714285
2023-11-16,6.705664516129033,4.981084126984126,8.460968750000001,14.867666666666665
2023-11-17,6.725180645161292,4.860590476190476,7.852668749999999,9.921880952380953
2023-11-18,6.7628645161290315,5.35291746031746,9.14916875,8.573714285714285
2023-11-19,6.610735483870967,5.935749206349206,8.92355625,3.6772619047619046
2023-11-20,6.808754838709677,5.008519047619048,7.94899375,11.704785714285713
2023-11-21,6.404277419354838,4.995322222222222,7.487287499999999,12.762261904761905
2023-11-22,6.651090322580646,5.02672380952381,7.104181249999999,11.256833333333333
2023-11-23,6.522696774193548,4.862819047619047,7.029668749999999,14.915095238095237
2023-11-24,6.289458064516129,4.827471428571428,7.47368125,14.485357142857145
2023-11-25,6.488148387096774,5.282619047619048,8.42685,9.176595238095238
2023-11-26,6.482464516129032,5.6868428571428575,8.19849375,3.4790952380952382
2023-11-27,7.176264516129032,5.096152380952381,8.73883125,13.05190476190476
2023-11-28,6.6564258064516135,4.956349206349207,9.061487500000002,14.025452380952382
2023-11-29,6.931883870967742,4.725015873015874,7.981287499999999,11.497619047619047
2023-11-30,6.959632967741935,5.0991873015873015,9.728649999999998,11.328738095238096
2023-12-01,7.40803169032258,5.007474603174603,9.66808125,8.282142857142858
2023-12-02,6.468291148387096,5.378650793650794,9.833375,4.595571428571429
2023-12-03,6.862686670967742,5.984350793650794,9.31743125,5.315595238095238
2023-12-04,6.877710806451614,5.148828571428572,10.24855,10.038928571428572
2023-12-05,6.767573270967743,4.921496825396825,9.1341,14.751785714285715
2023-12-06,7.026099251612903,4.797038095238095,9.07269375,8.503166666666667
2023-12-07,7.003690309677419,4.762209523809524,8.36856875,11.11557142857143
2023-12-08,6.709283451612903,4.838046031746032,9.78153125,11.402357142857143
2023-12-09,6.809089877419354,5.448052380952381,10.27213125,5.8314047619047615
2023-12-10,6.4638559225806445,5.8063,8.74403125,4.152999999999999
2023-12-11,6.9875905354838705,5.0460111111111114,9.08151875,10.091928571428571
2023-12-12,6.526313677419354,5.026065079365079,9.560556250000001,10.538309523809525
2023-12-13,7.368367516129032,5.084012698412699,9.4297,13.099571428571428
2023-12-14,6.513055677419354,4.8986285714285716,8.5633375,12.860523809523809
2023-12-15,6.511347122580645,4.881634920634921,8.0375125,10.78040476190476
2023-12-16,6.462841032258066,5.228852380952381,8.12219375,5.260476190476191
2023-12-17,6.529697535483871,5.8014,9.93254375,4.126738095238094
2023-12-18,7.188766729032259,5.169507936507936,9.08399375,7.598285714285716
2023-12-19,6.490253729032258,4.897153968253969,9.48315,7.769880952380951
2023-12-20,6.771438090322581,4.785838095238095,8.709875,9.392714285714286
2023-12-21,6.8599409096774195,4.9292936507936504,9.692518750000001,9.626666666666665
2023-12-22,6.509067748387096,4.925971428571429,9.3199,8.422666666666666
2023-12-23,6.2079291741935485,5.331611111111111,8.452449999999999,4.0842857142857145
2023-12-24,6.297157864516129,5.508401587301587,8.6173,3.5502380952380954
2023-12-25,5.994297251612903,4.747092063492063,7.621275,3.3866190476190474
2023-12-26,5.528431935483871,4.908496825396825,7.484349999999999,5.51697619047619
2023-12-27,5.571150548387097,4.734615873015873,7.329625,6.143357142857143
2023-12-28,5.63570895483871,4.838785714285714,7.915218749999999,4.911309523809524
2023-12-29,5.625336838709678,4.829657142857143,8.602931250000001,3.96
2023-12-30,5.607131941935483,4.864177777777777,7.645712499999999,5.510238095238096
2023-12-31,5.981188406451611,5.698893650793651,9.55318125,3.461190476190476
2024-01-01,5.598290322580645,5.174047619047618,7.475681250000001,3.4131904761904757
